word,log_odds,z_score,count_site1,count_site2,count_total,is_significant
humility,-2.3941,-0.7249,0,1,1,False
expropriation,-2.3941,-0.7249,0,1,1,False
collaborationism,-2.3941,-0.7249,0,1,1,False
tokar,-2.3941,-0.7249,0,1,1,False
dedicated,-2.3941,-0.7249,0,1,1,False
mckenzie,-2.3941,-0.7249,0,1,1,False
guardrail,-2.3941,-0.7249,0,1,1,False
shady,-2.3941,-0.7249,0,1,1,False
hesitancy,-2.3941,-0.7249,0,1,1,False
fareed,-2.3941,-0.7249,0,1,1,False
unimagined,-2.3941,-0.7249,0,1,1,False
portugal,-2.3941,-0.7249,0,1,1,False
stem,-2.3941,-0.7249,0,1,1,False
protective,-2.3941,-0.7249,0,1,1,False
deglobalize,-2.3941,-0.7249,0,1,1,False
nickname,-2.3941,-0.7249,0,1,1,False
whatsapp,-2.3941,-0.7249,0,1,1,False
inaction,-2.3941,-0.7249,0,1,1,False
inflated,-2.3941,-0.7249,0,1,1,False
discern,-2.3941,-0.7249,0,1,1,False
cleansing,-2.3941,-0.7249,0,1,1,False
chudakov,-2.3941,-0.7249,0,1,1,False
sprint,-2.3941,-0.7249,0,1,1,False
grandiose,-2.3941,-0.7249,0,1,1,False
shorten,-2.3941,-0.7249,0,1,1,False
comparable,-2.3941,-0.7249,0,1,1,False
frustrate,-2.3941,-0.7249,0,1,1,False
cede,-2.3941,-0.7249,0,1,1,False
sanitized,-2.3941,-0.7249,0,1,1,False
holovatch,-2.3941,-0.7249,0,1,1,False
wishful,-2.3941,-0.7249,0,1,1,False
inspect,-2.3941,-0.7249,0,1,1,False
serviceman,-2.3941,-0.7249,0,1,1,False
easing,-2.3941,-0.7249,0,1,1,False
veneration,-2.3941,-0.7249,0,1,1,False
prowess,-2.3941,-0.7249,0,1,1,False
realm,-2.3941,-0.7249,0,1,1,False
noticeable,-2.3941,-0.7249,0,1,1,False
certify,-2.3941,-0.7249,0,1,1,False
heidlberger,-2.3941,-0.7249,0,1,1,False
instrumental,-2.3941,-0.7249,0,1,1,False
жизни,-2.3941,-0.7249,0,1,1,False
superhuman,-2.3941,-0.7249,0,1,1,False
kuznetsova,-2.3941,-0.7249,0,1,1,False
unaffordability,-2.3941,-0.7249,0,1,1,False
должно,-2.3941,-0.7249,0,1,1,False
turnaround,-2.3941,-0.7249,0,1,1,False
staunch,-2.3941,-0.7249,0,1,1,False
leap,-2.3941,-0.7249,0,1,1,False
bar,-2.3941,-0.7249,0,1,1,False
prototype,-2.3941,-0.7249,0,1,1,False
frequent,-2.3941,-0.7249,0,1,1,False
bern,-2.3941,-0.7249,0,1,1,False
spiral,-2.3941,-0.7249,0,1,1,False
flaherty,-2.3941,-0.7249,0,1,1,False
normalcy,-2.3941,-0.7249,0,1,1,False
jorgen,-2.3941,-0.7249,0,1,1,False
predatory,-2.3941,-0.7249,0,1,1,False
greeting,-2.3941,-0.7249,0,1,1,False
slovakian,-2.3941,-0.7249,0,1,1,False
nixon,-2.3941,-0.7249,0,1,1,False
unproven,-2.3941,-0.7249,0,1,1,False
lines,-2.3941,-0.7249,0,1,1,False
grassroots,-2.3941,-0.7249,0,1,1,False
prerogative,-2.3941,-0.7249,0,1,1,False
aleksandr,-2.3941,-0.7249,0,1,1,False
heavenly,-2.3941,-0.7249,0,1,1,False
immobilised,-2.3941,-0.7249,0,1,1,False
lago,-2.3941,-0.7249,0,1,1,False
dash,-2.3941,-0.7249,0,1,1,False
fade,-2.3941,-0.7249,0,1,1,False
infantilism,-2.3941,-0.7249,0,1,1,False
banker,-2.3941,-0.7249,0,1,1,False
pretrial,-2.3941,-0.7249,0,1,1,False
multimillion,-2.3941,-0.7249,0,1,1,False
daugavpils,-2.3941,-0.7249,0,1,1,False
savagery,-2.3941,-0.7249,0,1,1,False
equality,-2.3941,-0.7249,0,1,1,False
inspectorate,-2.3941,-0.7249,0,1,1,False
desert,-2.3941,-0.7249,0,1,1,False
cannibal,-2.3941,-0.7249,0,1,1,False
sluha,-2.3941,-0.7249,0,1,1,False
bolshevick,-2.3941,-0.7249,0,1,1,False
enforce,-2.3941,-0.7249,0,1,1,False
precious,-2.3941,-0.7249,0,1,1,False
piotrovsky,-2.3941,-0.7249,0,1,1,False
summon,-2.3941,-0.7249,0,1,1,False
tempting,-2.3941,-0.7249,0,1,1,False
poverty,-2.3941,-0.7249,0,1,1,False
traction,-2.3941,-0.7249,0,1,1,False
sałamatin,-2.3941,-0.7249,0,1,1,False
impending,-2.3941,-0.7249,0,1,1,False
indulgence,-2.3941,-0.7249,0,1,1,False
seep,-2.3941,-0.7249,0,1,1,False
ranking,-2.3941,-0.7249,0,1,1,False
unrelated,-2.3941,-0.7249,0,1,1,False
nyheter,-2.3941,-0.7249,0,1,1,False
repel,-2.3941,-0.7249,0,1,1,False
céline,-2.3941,-0.7249,0,1,1,False
уничтожено,-2.3941,-0.7249,0,1,1,False
illusory,-2.3941,-0.7249,0,1,1,False
coexistence,-2.3941,-0.7249,0,1,1,False
intentional,-2.3941,-0.7249,0,1,1,False
convincing,-2.3941,-0.7249,0,1,1,False
earning,-2.3941,-0.7249,0,1,1,False
cartel,-2.3941,-0.7249,0,1,1,False
fpv,-2.3941,-0.7249,0,1,1,False
unbiased,-2.3941,-0.7249,0,1,1,False
nighttime,-2.3941,-0.7249,0,1,1,False
parity,-2.3941,-0.7249,0,1,1,False
bakhmut,-2.3941,-0.7249,0,1,1,False
culpability,-2.3941,-0.7249,0,1,1,False
drohobycz,-2.3941,-0.7249,0,1,1,False
characterise,-2.3941,-0.7249,0,1,1,False
undo,-2.3941,-0.7249,0,1,1,False
overshadow,-2.3941,-0.7249,0,1,1,False
trudeau,-2.3941,-0.7249,0,1,1,False
incapacity,-2.3941,-0.7249,0,1,1,False
exotic,-2.3941,-0.7249,0,1,1,False
foe,-2.3941,-0.7249,0,1,1,False
nickel,-2.3941,-0.7249,0,1,1,False
serebrennikov,-2.3941,-0.7249,0,1,1,False
charitable,-2.3941,-0.7249,0,1,1,False
stockholm,-2.3941,-0.7249,0,1,1,False
harmonise,-2.3941,-0.7249,0,1,1,False
nervousness,-2.3941,-0.7249,0,1,1,False
parody,-2.3941,-0.7249,0,1,1,False
spp,-2.3941,-0.7249,0,1,1,False
flexible,-2.3941,-0.7249,0,1,1,False
asfari,-2.3941,-0.7249,0,1,1,False
iceberg,-2.3941,-0.7249,0,1,1,False
sabadus,-2.3941,-0.7249,0,1,1,False
snuggle,-2.3941,-0.7249,0,1,1,False
viktoria,-2.3941,-0.7249,0,1,1,False
serhiy,-2.3941,-0.7249,0,1,1,False
functional,-2.3941,-0.7249,0,1,1,False
simplify,-2.3941,-0.7249,0,1,1,False
taxpayer,-2.3941,-0.7249,0,1,1,False
тех,-2.3941,-0.7249,0,1,1,False
wri,-2.3941,-0.7249,0,1,1,False
breadth,-2.3941,-0.7249,0,1,1,False
vorobyov,-2.3941,-0.7249,0,1,1,False
demolish,-2.3941,-0.7249,0,1,1,False
administer,-2.3941,-0.7249,0,1,1,False
popu,-2.3941,-0.7249,0,1,1,False
tilman,-2.3941,-0.7249,0,1,1,False
quo,-2.3941,-0.7249,0,1,1,False
hedging,-2.3941,-0.7249,0,1,1,False
redrawn,-2.3941,-0.7249,0,1,1,False
hotbed,-2.3941,-0.7249,0,1,1,False
pashinyan,-2.3941,-0.7249,0,1,1,False
sustained,-2.3941,-0.7249,0,1,1,False
euronews,-2.3941,-0.7249,0,1,1,False
morality,-2.3941,-0.7249,0,1,1,False
lucerne,-2.3941,-0.7249,0,1,1,False
culminate,-2.3941,-0.7249,0,1,1,False
tylovyky,-2.3941,-0.7249,0,1,1,False
comprehend,-2.3941,-0.7249,0,1,1,False
elizabeth,-2.3941,-0.7249,0,1,1,False
acts,-2.3941,-0.7249,0,1,1,False
doctoral,-2.3941,-0.7249,0,1,1,False
coo,-2.3941,-0.7249,0,1,1,False
reading,-2.3941,-0.7249,0,1,1,False
beehive,-2.3941,-0.7249,0,1,1,False
discourage,-2.3941,-0.7249,0,1,1,False
potsdam,-2.3941,-0.7249,0,1,1,False
overextension,-2.3941,-0.7249,0,1,1,False
psychiatrist,-2.3941,-0.7249,0,1,1,False
saddam,-2.3941,-0.7249,0,1,1,False
nuremberg,-2.3941,-0.7249,0,1,1,False
refinement,-2.3941,-0.7249,0,1,1,False
nightmarish,-2.3941,-0.7249,0,1,1,False
gerbish,-2.3941,-0.7249,0,1,1,False
flaw,-2.3941,-0.7249,0,1,1,False
onslaught,-2.3941,-0.7249,0,1,1,False
sleepless,-2.3941,-0.7249,0,1,1,False
psychology,-2.3941,-0.7249,0,1,1,False
rad,-2.3941,-0.7249,0,1,1,False
vassal,-2.3941,-0.7249,0,1,1,False
bilhorod,-2.3941,-0.7249,0,1,1,False
repatriate,-2.3941,-0.7249,0,1,1,False
anni,-2.3941,-0.7249,0,1,1,False
поэтому,-2.3941,-0.7249,0,1,1,False
bargaining,-2.3941,-0.7249,0,1,1,False
deoccupye,-2.3941,-0.7249,0,1,1,False
halushka,-2.3941,-0.7249,0,1,1,False
isolationist,-2.3941,-0.7249,0,1,1,False
rilke,-2.3941,-0.7249,0,1,1,False
kissinger,-2.3941,-0.7249,0,1,1,False
appealing,-2.3941,-0.7249,0,1,1,False
liminal,-2.3941,-0.7249,0,1,1,False
divert,-2.3941,-0.7249,0,1,1,False
theirs,-2.3941,-0.7249,0,1,1,False
redirect,-2.3941,-0.7249,0,1,1,False
rostov,-2.3941,-0.7249,0,1,1,False
publishing,-2.3941,-0.7249,0,1,1,False
brynzak,-2.3941,-0.7249,0,1,1,False
drill,-2.3941,-0.7249,0,1,1,False
ulana,-2.3941,-0.7249,0,1,1,False
snriu,-2.3941,-0.7249,0,1,1,False
refuge,-2.3941,-0.7249,0,1,1,False
hydro,-2.3941,-0.7249,0,1,1,False
exacerbation,-2.3941,-0.7249,0,1,1,False
multilateral,-2.3941,-0.7249,0,1,1,False
pact,-2.3941,-0.7249,0,1,1,False
avisma,-2.3941,-0.7249,0,1,1,False
sonia,-2.3941,-0.7249,0,1,1,False
networked,-2.3941,-0.7249,0,1,1,False
deniable,-2.3941,-0.7249,0,1,1,False
nepal,-2.3941,-0.7249,0,1,1,False
memeber,-2.3941,-0.7249,0,1,1,False
schizophrenic,-2.3941,-0.7249,0,1,1,False
roar,-2.3941,-0.7249,0,1,1,False
automation,-2.3941,-0.7249,0,1,1,False
lindholm,-2.3941,-0.7249,0,1,1,False
innovations,-2.3941,-0.7249,0,1,1,False
vibrant,-2.3941,-0.7249,0,1,1,False
deficiency,-2.3941,-0.7249,0,1,1,False
injured,-2.3941,-0.7249,0,1,1,False
please,-2.3941,-0.7249,0,1,1,False
yaroslav,-2.3941,-0.7249,0,1,1,False
goddess,-2.3941,-0.7249,0,1,1,False
zaporizhzia,-2.3941,-0.7249,0,1,1,False
interests,-2.3941,-0.7249,0,1,1,False
voytsitska,-2.3941,-0.7249,0,1,1,False
outlook,-2.3941,-0.7249,0,1,1,False
blackmailing,-2.3941,-0.7249,0,1,1,False
berglund,-2.3941,-0.7249,0,1,1,False
ramp,-2.3941,-0.7249,0,1,1,False
commonplace,-2.3941,-0.7249,0,1,1,False
prosper,-2.3941,-0.7249,0,1,1,False
suisse,-2.3941,-0.7249,0,1,1,False
энергетической,-2.3941,-0.7249,0,1,1,False
sosonska,-2.3941,-0.7249,0,1,1,False
francis,-2.3941,-0.7249,0,1,1,False
ihnatov,-2.3941,-0.7249,0,1,1,False
akhmatova,-2.3941,-0.7249,0,1,1,False
adversity,-2.3941,-0.7249,0,1,1,False
reimagine,-2.3941,-0.7249,0,1,1,False
zakharov,-2.3941,-0.7249,0,1,1,False
wesleyan,-2.3941,-0.7249,0,1,1,False
less,-2.3941,-0.7249,0,1,1,False
acting,-2.3941,-0.7249,0,1,1,False
yesypenko,-2.3941,-0.7249,0,1,1,False
devastating,-2.3941,-0.7249,0,1,1,False
dagens,-2.3941,-0.7249,0,1,1,False
остального,-2.3941,-0.7249,0,1,1,False
conclusive,-2.3941,-0.7249,0,1,1,False
measurable,-2.3941,-0.7249,0,1,1,False
djibouti,-2.3941,-0.7249,0,1,1,False
sweep,-2.3941,-0.7249,0,1,1,False
nostalgic,-2.3941,-0.7249,0,1,1,False
frustration,-2.3941,-0.7249,0,1,1,False
brainwashing,-2.3941,-0.7249,0,1,1,False
commissioners,-2.3941,-0.7249,0,1,1,False
appropriations,-2.3941,-0.7249,0,1,1,False
riksdag,-2.3941,-0.7249,0,1,1,False
вести,-2.3941,-0.7249,0,1,1,False
diversification,-2.3941,-0.7249,0,1,1,False
shun,-2.3941,-0.7249,0,1,1,False
illustration,-2.3941,-0.7249,0,1,1,False
savanevsky,-2.3941,-0.7249,0,1,1,False
territories,-2.3941,-0.7249,0,1,1,False
mayakovsky,-2.3941,-0.7249,0,1,1,False
palace,-2.3941,-0.7249,0,1,1,False
biography,-2.3941,-0.7249,0,1,1,False
deychakiwsky,-2.3941,-0.7249,0,1,1,False
resurface,-2.3941,-0.7249,0,1,1,False
theo,-2.3941,-0.7249,0,1,1,False
scornful,-2.3941,-0.7249,0,1,1,False
infuriating,-2.3941,-0.7249,0,1,1,False
archive,-2.3941,-0.7249,0,1,1,False
luke,-2.3941,-0.7249,0,1,1,False
unfavorable,-2.3941,-0.7249,0,1,1,False
integrite,-2.3941,-0.7249,0,1,1,False
aging,-2.3941,-0.7249,0,1,1,False
prop,-2.3941,-0.7249,0,1,1,False
immeasurable,-2.3941,-0.7249,0,1,1,False
gallery,-2.3941,-0.7249,0,1,1,False
communities,-2.3941,-0.7249,0,1,1,False
adriatic,-2.3941,-0.7249,0,1,1,False
freedoms,-2.3941,-0.7249,0,1,1,False
syllabus,-2.3941,-0.7249,0,1,1,False
attest,-2.3941,-0.7249,0,1,1,False
manufacturability,-2.3941,-0.7249,0,1,1,False
marauding,-2.3941,-0.7249,0,1,1,False
buchak,-2.3941,-0.7249,0,1,1,False
deafening,-2.3941,-0.7249,0,1,1,False
yeshiva,-2.3941,-0.7249,0,1,1,False
paternalism,-2.3941,-0.7249,0,1,1,False
affordable,-2.3941,-0.7249,0,1,1,False
davos,-2.3941,-0.7249,0,1,1,False
refute,-2.3941,-0.7249,0,1,1,False
glue,-2.3941,-0.7249,0,1,1,False
boston,-2.3941,-0.7249,0,1,1,False
exorbitant,-2.3941,-0.7249,0,1,1,False
emphatic,-2.3941,-0.7249,0,1,1,False
eurozone,-2.3941,-0.7249,0,1,1,False
sincerity,-2.3941,-0.7249,0,1,1,False
midas,-2.3941,-0.7249,0,1,1,False
ariana,-2.3941,-0.7249,0,1,1,False
pushover,-2.3941,-0.7249,0,1,1,False
crypto,-2.3941,-0.7249,0,1,1,False
indonesian,-2.3941,-0.7249,0,1,1,False
scarce,-2.3941,-0.7249,0,1,1,False
missions,-2.3941,-0.7249,0,1,1,False
cape,-2.3941,-0.7249,0,1,1,False
montenegro,-2.3941,-0.7249,0,1,1,False
suffice,-2.3941,-0.7249,0,1,1,False
chaotic,-2.3941,-0.7249,0,1,1,False
rhetorical,-2.3941,-0.7249,0,1,1,False
stature,-2.3941,-0.7249,0,1,1,False
congressman,-2.3941,-0.7249,0,1,1,False
regroup,-2.3941,-0.7249,0,1,1,False
exhausted,-2.3941,-0.7249,0,1,1,False
tyrant,-2.3941,-0.7249,0,1,1,False
geraschenko,-2.3941,-0.7249,0,1,1,False
irritate,-2.3941,-0.7249,0,1,1,False
tall,-2.3941,-0.7249,0,1,1,False
kleptocrat,-2.3941,-0.7249,0,1,1,False
conculsions,-2.3941,-0.7249,0,1,1,False
kappeler,-2.3941,-0.7249,0,1,1,False
marginal,-2.3941,-0.7249,0,1,1,False
проблему,-2.3941,-0.7249,0,1,1,False
protestants,-2.3941,-0.7249,0,1,1,False
осталось,-2.3941,-0.7249,0,1,1,False
strait,-2.3941,-0.7249,0,1,1,False
gynecological,-2.3941,-0.7249,0,1,1,False
herzegovina,-2.3941,-0.7249,0,1,1,False
baffle,-2.3941,-0.7249,0,1,1,False
grapple,-2.3941,-0.7249,0,1,1,False
imperfect,-2.3941,-0.7249,0,1,1,False
derogation,-2.3941,-0.7249,0,1,1,False
disastrous,-2.3941,-0.7249,0,1,1,False
expiration,-2.3941,-0.7249,0,1,1,False
inefficiency,-2.3941,-0.7249,0,1,1,False
replacement,-2.3941,-0.7249,0,1,1,False
пор,-2.3941,-0.7249,0,1,1,False
postwar,-2.3941,-0.7249,0,1,1,False
rogue,-2.3941,-0.7249,0,1,1,False
brunt,-2.3941,-0.7249,0,1,1,False
takeover,-2.3941,-0.7249,0,1,1,False
deripaska,-2.3941,-0.7249,0,1,1,False
attain,-2.3941,-0.7249,0,1,1,False
licensing,-2.3941,-0.7249,0,1,1,False
calibrate,-2.3941,-0.7249,0,1,1,False
particularity,-2.3941,-0.7249,0,1,1,False
handful,-2.3941,-0.7249,0,1,1,False
infiltration,-2.3941,-0.7249,0,1,1,False
adherence,-2.3941,-0.7249,0,1,1,False
dissipate,-2.3941,-0.7249,0,1,1,False
unwise,-2.3941,-0.7249,0,1,1,False
wrongdoing,-2.3941,-0.7249,0,1,1,False
chatter,-2.3941,-0.7249,0,1,1,False
specify,-2.3941,-0.7249,0,1,1,False
schack,-2.3941,-0.7249,0,1,1,False
oncology,-2.3941,-0.7249,0,1,1,False
affiliation,-2.3941,-0.7249,0,1,1,False
smoke,-2.3941,-0.7249,0,1,1,False
mechanisms,-2.3941,-0.7249,0,1,1,False
dealmaking,-2.3941,-0.7249,0,1,1,False
konieczna,-2.3941,-0.7249,0,1,1,False
grace,-2.3941,-0.7249,0,1,1,False
kareem,-2.3941,-0.7249,0,1,1,False
inspector,-2.3941,-0.7249,0,1,1,False
liquidity,-2.3941,-0.7249,0,1,1,False
destabilise,-2.3941,-0.7249,0,1,1,False
orphanage,-2.3941,-0.7249,0,1,1,False
iouri,-2.3941,-0.7249,0,1,1,False
normality,-2.3941,-0.7249,0,1,1,False
outrageous,-2.3941,-0.7249,0,1,1,False
functionality,-2.3941,-0.7249,0,1,1,False
judgement,-2.3941,-0.7249,0,1,1,False
mistrust,-2.3941,-0.7249,0,1,1,False
apathy,-2.3941,-0.7249,0,1,1,False
enact,-2.3941,-0.7249,0,1,1,False
marianna,-2.3941,-0.7249,0,1,1,False
confine,-2.3941,-0.7249,0,1,1,False
intrusion,-2.3941,-0.7249,0,1,1,False
launchpad,-2.3941,-0.7249,0,1,1,False
tennis,-2.3941,-0.7249,0,1,1,False
gunpoint,-2.3941,-0.7249,0,1,1,False
hamilton,-2.3941,-0.7249,0,1,1,False
daryna,-2.3941,-0.7249,0,1,1,False
buildup,-2.3941,-0.7249,0,1,1,False
absorb,-2.3941,-0.7249,0,1,1,False
slavonic,-2.3941,-0.7249,0,1,1,False
avalanche,-2.3941,-0.7249,0,1,1,False
khyliuk,-2.3941,-0.7249,0,1,1,False
biased,-2.3941,-0.7249,0,1,1,False
reclamation,-2.3941,-0.7249,0,1,1,False
vortex,-2.3941,-0.7249,0,1,1,False
partisan,-2.3941,-0.7249,0,1,1,False
koslovskii,-2.3941,-0.7249,0,1,1,False
hydroelectric,-2.3941,-0.7249,0,1,1,False
banking,-2.3941,-0.7249,0,1,1,False
fractured,-2.3941,-0.7249,0,1,1,False
cue,-2.3941,-0.7249,0,1,1,False
hasten,-2.3941,-0.7249,0,1,1,False
privacy,-2.3941,-0.7249,0,1,1,False
mikheev,-2.3941,-0.7249,0,1,1,False
incorporation,-2.3941,-0.7249,0,1,1,False
bond,-2.3941,-0.7249,0,1,1,False
gru,-2.3941,-0.7249,0,1,1,False
sharing,-2.3941,-0.7249,0,1,1,False
необходимо,-2.3941,-0.7249,0,1,1,False
bart,-2.3941,-0.7249,0,1,1,False
teenage,-2.3941,-0.7249,0,1,1,False
ponomarev,-2.3941,-0.7249,0,1,1,False
peasant,-2.3941,-0.7249,0,1,1,False
petty,-2.3941,-0.7249,0,1,1,False
remake,-2.3941,-0.7249,0,1,1,False
слава,-2.3941,-0.7249,0,1,1,False
wine,-2.3941,-0.7249,0,1,1,False
nuanced,-2.3941,-0.7249,0,1,1,False
prolonged,-2.3941,-0.7249,0,1,1,False
nlmk,-2.3941,-0.7249,0,1,1,False
holistic,-2.3941,-0.7249,0,1,1,False
paramilitary,-2.3941,-0.7249,0,1,1,False
chicago,-2.3941,-0.7249,0,1,1,False
provincial,-2.3941,-0.7249,0,1,1,False
viola,-2.3941,-0.7249,0,1,1,False
например,-2.3941,-0.7249,0,1,1,False
hetmanate,-2.3941,-0.7249,0,1,1,False
distrust,-2.3941,-0.7249,0,1,1,False
resonant,-2.3941,-0.7249,0,1,1,False
diia,-2.3941,-0.7249,0,1,1,False
trusted,-2.3941,-0.7249,0,1,1,False
dietrich,-2.3941,-0.7249,0,1,1,False
ambiguous,-2.3941,-0.7249,0,1,1,False
materiel,-2.3941,-0.7249,0,1,1,False
fertilizer,-2.3941,-0.7249,0,1,1,False
endeavor,-2.3941,-0.7249,0,1,1,False
pricing,-2.3941,-0.7249,0,1,1,False
reintroduce,-2.3941,-0.7249,0,1,1,False
heed,-2.3941,-0.7249,0,1,1,False
kopač,-2.3941,-0.7249,0,1,1,False
unproductive,-2.3941,-0.7249,0,1,1,False
melitopol,-2.3941,-0.7249,0,1,1,False
rasulov,-2.3941,-0.7249,0,1,1,False
blindfolded,-2.3941,-0.7249,0,1,1,False
transnistria,-2.3941,-0.7249,0,1,1,False
alexandra,-2.3941,-0.7249,0,1,1,False
tunstall,-2.3941,-0.7249,0,1,1,False
alert,-2.3941,-0.7249,0,1,1,False
overdrive,-2.3941,-0.7249,0,1,1,False
решить,-2.3941,-0.7249,0,1,1,False
specialisation,-2.3941,-0.7249,0,1,1,False
schulz,-2.3941,-0.7249,0,1,1,False
mariia,-2.3941,-0.7249,0,1,1,False
imitation,-2.3941,-0.7249,0,1,1,False
geographic,-2.3941,-0.7249,0,1,1,False
activism,-2.3941,-0.7249,0,1,1,False
bonhoeffer,-2.3941,-0.7249,0,1,1,False
encompass,-2.3941,-0.7249,0,1,1,False
hapless,-2.3941,-0.7249,0,1,1,False
conveyor,-2.3941,-0.7249,0,1,1,False
instytutskaya,-2.3941,-0.7249,0,1,1,False
kwiecińska,-2.3941,-0.7249,0,1,1,False
titanium,-2.3941,-0.7249,0,1,1,False
paralegal,-2.3941,-0.7249,0,1,1,False
ukriane,-2.3941,-0.7249,0,1,1,False
implicate,-2.3941,-0.7249,0,1,1,False
obsolete,-2.3941,-0.7249,0,1,1,False
enlightening,-2.3941,-0.7249,0,1,1,False
guerrilla,-2.3941,-0.7249,0,1,1,False
мой,-2.3941,-0.7249,0,1,1,False
anne,-2.3941,-0.7249,0,1,1,False
investor,-2.3941,-0.7249,0,1,1,False
analyse,-2.3941,-0.7249,0,1,1,False
hrushevskyi,-2.3941,-0.7249,0,1,1,False
recalibration,-2.3941,-0.7249,0,1,1,False
wioleta,-2.3941,-0.7249,0,1,1,False
sierra,-2.3941,-0.7249,0,1,1,False
paramedic,-2.3941,-0.7249,0,1,1,False
passive,-2.3941,-0.7249,0,1,1,False
costly,-2.3941,-0.7249,0,1,1,False
sarakhman,-2.3941,-0.7249,0,1,1,False
directing,-2.3941,-0.7249,0,1,1,False
unfolding,-2.3941,-0.7249,0,1,1,False
invincibility,-2.3941,-0.7249,0,1,1,False
wwii,-2.3941,-0.7249,0,1,1,False
narodu,-2.3941,-0.7249,0,1,1,False
andrii,-2.3941,-0.7249,0,1,1,False
censor,-2.3941,-0.7249,0,1,1,False
oleksii,-2.3941,-0.7249,0,1,1,False
activities,-2.3941,-0.7249,0,1,1,False
battery,-2.3941,-0.7249,0,1,1,False
coat,-2.3941,-0.7249,0,1,1,False
evasion,-2.3941,-0.7249,0,1,1,False
richness,-2.3941,-0.7249,0,1,1,False
finding,-2.3941,-0.7249,0,1,1,False
obscure,-2.3941,-0.7249,0,1,1,False
plethora,-2.3941,-0.7249,0,1,1,False
sanctify,-2.3941,-0.7249,0,1,1,False
shmyhal,-2.3941,-0.7249,0,1,1,False
subcommittee,-2.3941,-0.7249,0,1,1,False
arma,-2.3941,-0.7249,0,1,1,False
gergely,-2.3941,-0.7249,0,1,1,False
hormuz,-2.3941,-0.7249,0,1,1,False
definitive,-2.3941,-0.7249,0,1,1,False
contaminate,-2.3941,-0.7249,0,1,1,False
kaliush,-2.3941,-0.7249,0,1,1,False
ditch,-2.3941,-0.7249,0,1,1,False
magic,-2.3941,-0.7249,0,1,1,False
nonsensical,-2.3941,-0.7249,0,1,1,False
xxth,-2.3941,-0.7249,0,1,1,False
intra,-2.3941,-0.7249,0,1,1,False
blanket,-2.3941,-0.7249,0,1,1,False
yuliia,-2.3941,-0.7249,0,1,1,False
coffey,-2.3941,-0.7249,0,1,1,False
combatant,-2.3941,-0.7249,0,1,1,False
cyprus,-2.3941,-0.7249,0,1,1,False
years,-2.3941,-0.7249,0,1,1,False
calling,-2.3941,-0.7249,0,1,1,False
murza,-2.3941,-0.7249,0,1,1,False
stigmatise,-2.3941,-0.7249,0,1,1,False
skewed,-2.3941,-0.7249,0,1,1,False
stabilise,-2.3941,-0.7249,0,1,1,False
weakening,-2.3941,-0.7249,0,1,1,False
kremlegram,-2.3941,-0.7249,0,1,1,False
smotrytsky,-2.3941,-0.7249,0,1,1,False
milevskyi,-2.3941,-0.7249,0,1,1,False
delineation,-2.3941,-0.7249,0,1,1,False
seaborne,-2.3941,-0.7249,0,1,1,False
unrelenting,-2.3941,-0.7249,0,1,1,False
glory,-2.3941,-0.7249,0,1,1,False
instal,-2.3941,-0.7249,0,1,1,False
hackneyed,-2.3941,-0.7249,0,1,1,False
turinski,-2.3941,-0.7249,0,1,1,False
administrations,-2.3941,-0.7249,0,1,1,False
ladies,-2.3941,-0.7249,0,1,1,False
retake,-2.3941,-0.7249,0,1,1,False
eca,-2.3941,-0.7249,0,1,1,False
starvation,-2.3941,-0.7249,0,1,1,False
demon,-2.3941,-0.7249,0,1,1,False
doctorate,-2.3941,-0.7249,0,1,1,False
testimony,-2.3941,-0.7249,0,1,1,False
entrenched,-2.3941,-0.7249,0,1,1,False
surge,-2.3941,-0.7249,0,1,1,False
toll,-2.3941,-0.7249,0,1,1,False
slaughter,-2.3941,-0.7249,0,1,1,False
storoshchuk,-2.3941,-0.7249,0,1,1,False
capturing,-2.3941,-0.7249,0,1,1,False
committees,-2.3941,-0.7249,0,1,1,False
ударов,-2.3941,-0.7249,0,1,1,False
unequivocal,-2.3941,-0.7249,0,1,1,False
irate,-2.3941,-0.7249,0,1,1,False
berdyansk,-2.3941,-0.7249,0,1,1,False
racism,-2.3941,-0.7249,0,1,1,False
contemporary,-2.3941,-0.7249,0,1,1,False
keller,-2.3941,-0.7249,0,1,1,False
schneider,-2.3941,-0.7249,0,1,1,False
donation,-2.3941,-0.7249,0,1,1,False
toddler,-2.3941,-0.7249,0,1,1,False
peasantry,-2.3941,-0.7249,0,1,1,False
reconstructive,-2.3941,-0.7249,0,1,1,False
reinvigorate,-2.3941,-0.7249,0,1,1,False
mirrored,-2.3941,-0.7249,0,1,1,False
thwart,-2.3941,-0.7249,0,1,1,False
overpas,-2.3941,-0.7249,0,1,1,False
balloon,-2.3941,-0.7249,0,1,1,False
iryna,-2.3941,-0.7249,0,1,1,False
secondment,-2.3941,-0.7249,0,1,1,False
mazur,-2.3941,-0.7249,0,1,1,False
bureaucracy,-2.3941,-0.7249,0,1,1,False
mykhailo,-2.3941,-0.7249,0,1,1,False
nadiya,-2.3941,-0.7249,0,1,1,False
unyielding,-2.3941,-0.7249,0,1,1,False
systematize,-2.3941,-0.7249,0,1,1,False
craft,-2.3941,-0.7249,0,1,1,False
blunt,-2.3941,-0.7249,0,1,1,False
undertake,-2.3941,-0.7249,0,1,1,False
